key,group,channel,depth_um,temporal,spatial,label
d2832a38_probe00::224,d2832a38_probe00,224,2260.0,3,3,3
d2832a38_probe00::225,d2832a38_probe00,225,2260.0,3,3,3
d2832a38_probe00::226,d2832a38_probe00,226,2280.0,3,3,3
d2832a38_probe00::227,d2832a38_probe00,227,2280.0,3,3,3
d2832a38_probe00::228,d2832a38_probe00,228,2300.0,3,3,3
d2832a38_probe00::229,d2832a38_probe00,229,2300.0,3,3,3
d2832a38_probe00::230,d2832a38_probe00,230,2320.0,3,3,3
d2832a38_probe00::231,d2832a38_probe00,231,2320.0,3,3,3
d2832a38_probe00::232,d2832a38_probe00,232,2340.0,3,3,3
d2832a38_probe00::233,d2832a38_probe00,233,2340.0,3,3,3
d2832a38_probe00::234,d2832a38_probe00,234,2360.0,3,3,3
d2832a38_probe00::235,d2832a38_probe00,235,2360.0,3,3,3
d2832a38_probe00::236,d2832a38_probe00,236,2380.0,3,3,3
d2832a38_probe00::237,d2832a38_probe00,237,2380.0,3,3,3
d2832a38_probe00::238,d2832a38_probe00,238,2400.0,3,3,3
d2832a38_probe00::239,d2832a38_probe00,239,2400.0,3,3,3
d2832a38_probe00::240,d2832a38_probe00,240,2420.0,3,3,3
d2832a38_probe00::241,d2832a38_probe00,241,2420.0,3,3,3
d2832a38_probe00::242,d2832a38_probe00,242,2440.0,3,3,3
d2832a38_probe00::243,d2832a38_probe00,243,2440.0,3,3,3
d2832a38_probe00::244,d2832a38_probe00,244,2460.0,0,0,3
d2832a38_probe00::245,d2832a38_probe00,245,2460.0,0,0,3
d2832a38_probe00::246,d2832a38_probe00,246,2480.0,0,0,3
d2832a38_probe00::247,d2832a38_probe00,247,2480.0,0,0,3
d2832a38_probe00::248,d2832a38_probe00,248,2500.0,0,0,3
d2832a38_probe00::249,d2832a38_probe00,249,2500.0,0,0,3
d2832a38_probe00::250,d2832a38_probe00,250,2520.0,0,0,0
d2832a38_probe00::251,d2832a38_probe00,251,2520.0,0,0,0
d2832a38_probe00::252,d2832a38_probe00,252,2540.0,0,0,0
d2832a38_probe00::253,d2832a38_probe00,253,2540.0,0,0,0
d2832a38_probe00::254,d2832a38_probe00,254,2560.0,0,0,0
d2832a38_probe00::255,d2832a38_probe00,255,2560.0,0,0,0
d2832a38_probe00::256,d2832a38_probe00,256,2580.0,0,0,0
d2832a38_probe00::257,d2832a38_probe00,257,2580.0,3,0,0
d2832a38_probe00::258,d2832a38_probe00,258,2600.0,0,3,0
d2832a38_probe00::259,d2832a38_probe00,259,2600.0,3,3,0
d2832a38_probe00::260,d2832a38_probe00,260,2620.0,3,3,0
d2832a38_probe00::261,d2832a38_probe00,261,2620.0,3,3,0
d2832a38_probe00::262,d2832a38_probe00,262,2640.0,3,3,0
d2832a38_probe00::263,d2832a38_probe00,263,2640.0,3,3,0
d2832a38_probe00::264,d2832a38_probe00,264,2660.0,3,3,0
d2832a38_probe00::265,d2832a38_probe00,265,2660.0,3,3,0
d2832a38_probe00::266,d2832a38_probe00,266,2680.0,3,3,0
d2832a38_probe00::267,d2832a38_probe00,267,2680.0,3,3,0
d2832a38_probe00::268,d2832a38_probe00,268,2700.0,3,3,0
d2832a38_probe00::269,d2832a38_probe00,269,2700.0,3,3,0
d2832a38_probe00::270,d2832a38_probe00,270,2720.0,3,3,0
d2832a38_probe00::271,d2832a38_probe00,271,2720.0,3,3,0
d2832a38_probe00::272,d2832a38_probe00,272,2740.0,3,3,0
d2832a38_probe00::273,d2832a38_probe00,273,2740.0,3,3,0
d2832a38_probe00::274,d2832a38_probe00,274,2760.0,3,3,0
d2832a38_probe00::275,d2832a38_probe00,275,2760.0,3,3,0
d2832a38_probe00::276,d2832a38_probe00,276,2780.0,3,3,0
d2832a38_probe00::277,d2832a38_probe00,277,2780.0,3,3,0
d2832a38_probe00::278,d2832a38_probe00,278,2800.0,3,3,0
d2832a38_probe00::279,d2832a38_probe00,279,2800.0,3,3,0
d2832a38_probe00::280,d2832a38_probe00,280,2820.0,3,3,0
d2832a38_probe00::281,d2832a38_probe00,281,2820.0,3,3,0
d2832a38_probe00::282,d2832a38_probe00,282,2840.0,3,3,0
d2832a38_probe00::283,d2832a38_probe00,283,2840.0,3,3,0
d2832a38_probe00::284,d2832a38_probe00,284,2860.0,3,3,0
d2832a38_probe00::285,d2832a38_probe00,285,2860.0,3,3,0
d2832a38_probe00::286,d2832a38_probe00,286,2880.0,3,3,0
d2832a38_probe00::287,d2832a38_probe00,287,2880.0,3,3,0
d2832a38_probe00::288,d2832a38_probe00,288,2900.0,3,3,0
d2832a38_probe00::289,d2832a38_probe00,289,2900.0,3,3,0
d2832a38_probe00::290,d2832a38_probe00,290,2920.0,3,3,0
d2832a38_probe00::291,d2832a38_probe00,291,2920.0,3,3,0
d2832a38_probe00::292,d2832a38_probe00,292,2940.0,3,3,0
d2832a38_probe00::293,d2832a38_probe00,293,2940.0,3,3,0
d2832a38_probe00::294,d2832a38_probe00,294,2960.0,3,3,0
d2832a38_probe00::295,d2832a38_probe00,295,2960.0,3,3,0
d2832a38_probe00::296,d2832a38_probe00,296,2980.0,3,3,0
d2832a38_probe00::297,d2832a38_probe00,297,2980.0,3,3,0
d2832a38_probe00::298,d2832a38_probe00,298,3000.0,3,3,0
d2832a38_probe00::299,d2832a38_probe00,299,3000.0,3,3,0
d2832a38_probe00::300,d2832a38_probe00,300,3020.0,3,3,0
d2832a38_probe00::301,d2832a38_probe00,301,3020.0,3,3,0
d2832a38_probe00::320,d2832a38_probe00,320,3220.0,3,3,4
d2832a38_probe00::321,d2832a38_probe00,321,3220.0,3,3,4
d2832a38_probe00::322,d2832a38_probe00,322,3240.0,3,3,4
d2832a38_probe00::323,d2832a38_probe00,323,3240.0,3,3,4
d2832a38_probe00::324,d2832a38_probe00,324,3260.0,3,3,4
d2832a38_probe00::325,d2832a38_probe00,325,3260.0,3,3,4
d2832a38_probe00::326,d2832a38_probe00,326,3280.0,3,3,4
d2832a38_probe00::327,d2832a38_probe00,327,3280.0,3,3,4
d2832a38_probe00::328,d2832a38_probe00,328,3300.0,3,3,4
d2832a38_probe00::329,d2832a38_probe00,329,3300.0,3,3,4
d2832a38_probe00::330,d2832a38_probe00,330,3320.0,3,3,4
d2832a38_probe00::331,d2832a38_probe00,331,3320.0,3,3,4
d2832a38_probe00::332,d2832a38_probe00,332,3340.0,3,3,4
d2832a38_probe00::333,d2832a38_probe00,333,3340.0,3,3,4
d2832a38_probe00::334,d2832a38_probe00,334,3360.0,3,3,4
d2832a38_probe00::335,d2832a38_probe00,335,3360.0,3,3,4
d2832a38_probe00::336,d2832a38_probe00,336,3380.0,3,3,4
d2832a38_probe00::337,d2832a38_probe00,337,3380.0,3,3,4
d2832a38_probe00::338,d2832a38_probe00,338,3400.0,3,3,4
d2832a38_probe00::339,d2832a38_probe00,339,3400.0,3,3,4
d2832a38_probe00::340,d2832a38_probe00,340,3420.0,3,3,4
d2832a38_probe00::341,d2832a38_probe00,341,3420.0,3,3,4
d2832a38_probe00::342,d2832a38_probe00,342,3440.0,3,3,4
d2832a38_probe00::343,d2832a38_probe00,343,3440.0,3,3,4
d2832a38_probe00::344,d2832a38_probe00,344,3460.0,3,3,4
d2832a38_probe00::345,d2832a38_probe00,345,3460.0,3,3,4
d2832a38_probe00::346,d2832a38_probe00,346,3480.0,3,3,4
d2832a38_probe00::347,d2832a38_probe00,347,3480.0,3,3,4
d2832a38_probe00::348,d2832a38_probe00,348,3500.0,3,3,4
d2832a38_probe00::349,d2832a38_probe00,349,3500.0,3,3,4
d2832a38_probe00::350,d2832a38_probe00,350,3520.0,3,3,4
d2832a38_probe00::351,d2832a38_probe00,351,3520.0,3,3,4
d2832a38_probe00::352,d2832a38_probe00,352,3540.0,3,3,4
d2832a38_probe00::353,d2832a38_probe00,353,3540.0,3,3,4
d2832a38_probe00::354,d2832a38_probe00,354,3560.0,3,3,4
d2832a38_probe00::355,d2832a38_probe00,355,3560.0,3,3,4
d2832a38_probe00::356,d2832a38_probe00,356,3580.0,3,3,4
d2832a38_probe00::357,d2832a38_probe00,357,3580.0,3,3,4
d2832a38_probe00::358,d2832a38_probe00,358,3600.0,3,3,4
d2832a38_probe00::359,d2832a38_probe00,359,3600.0,3,3,4
d2832a38_probe00::360,d2832a38_probe00,360,3620.0,3,3,4
d2832a38_probe00::361,d2832a38_probe00,361,3620.0,3,3,4
d2832a38_probe00::362,d2832a38_probe00,362,3640.0,3,3,4
d2832a38_probe00::363,d2832a38_probe00,363,3640.0,3,3,4
d2832a38_probe00::364,d2832a38_probe00,364,3660.0,3,3,4
d2832a38_probe00::365,d2832a38_probe00,365,3660.0,3,3,4
d2832a38_probe00::366,d2832a38_probe00,366,3680.0,3,3,4
d2832a38_probe00::367,d2832a38_probe00,367,3680.0,3,3,4
d2832a38_probe00::368,d2832a38_probe00,368,3700.0,3,3,4
d2832a38_probe00::369,d2832a38_probe00,369,3700.0,3,3,4
d2832a38_probe00::370,d2832a38_probe00,370,3720.0,3,3,4
d2832a38_probe00::371,d2832a38_probe00,371,3720.0,3,3,4
d2832a38_probe00::372,d2832a38_probe00,372,3740.0,3,3,4
d2832a38_probe00::373,d2832a38_probe00,373,3740.0,3,3,4
d2832a38_probe00::374,d2832a38_probe00,374,3760.0,3,3,4
d2832a38_probe00::375,d2832a38_probe00,375,3760.0,3,3,4
d2832a38_probe00::376,d2832a38_probe00,376,3780.0,3,3,4
d2832a38_probe00::377,d2832a38_probe00,377,3780.0,3,3,4
d2832a38_probe00::378,d2832a38_probe00,378,3800.0,3,3,4
d2832a38_probe00::379,d2832a38_probe00,379,3800.0,3,3,4
d2832a38_probe00::380,d2832a38_probe00,380,3820.0,3,3,4
d2832a38_probe00::381,d2832a38_probe00,381,3820.0,3,3,4
d2832a38_probe00::382,d2832a38_probe00,382,3840.0,3,3,4
d2832a38_probe00::383,d2832a38_probe00,383,3840.0,3,3,4
